ProductId;LocalOrderCode;HasGraphicalItem;Description;Price;DiscountFamilyGroup;UnitOfMeasure
1SDA062904R1;1SDA062904R1;1;T7H 1250 PR332/P LSIRc In=1250A 3p F F;2764;BreakerDiscount;pcs
1SDA062920R1;1SDA062920R1;1;T7H 1250 PR332/P LSIRc In=1250A 3p F F M;2408;BreakerDiscount;pcs
1SDA062912R1;1SDA062912R1;1;T7H 1250 PR332/P LSIRc In=1250A 4p F F;328;BreakerDiscount;pcs
1SDA062928R1;1SDA062928R1;1;T7H 1250 PR332/P LSIRc In=1250A 4p F F M;2518;BreakerDiscount;pcs
1SDA063025R1;1SDA063025R1;1;T7H 1600 PR231/P I In=1600A 3p F F;2516;BreakerDiscount;pcs
1SDA063041R1;1SDA063041R1;1;T7H 1600 PR231/P I In=1600A 3p F F M;1552;BreakerDiscount;pcs
1SDA063033R1;1SDA063033R1;1;T7H 1600 PR231/P I In=1600A 4p F F;2714;BreakerDiscount;pcs
1SDA063049R1;1SDA063049R1;1;T7H 1600 PR231/P I In=1600A 4p F F M;774;BreakerDiscount;pcs
1SDA063026R1;1SDA063026R1;1;T7H 1600 PR231/P LS/I In=1600A 3p F F;1963;BreakerDiscount;pcs
1SDA063042R1;1SDA063042R1;1;T7H 1600 PR231/P LS/I In=1600A 3p F F M;1759;BreakerDiscount;pcs
1SDA063034R1;1SDA063034R1;1;T7H 1600 PR231/P LS/I In=1600A 4p F F;1563;BreakerDiscount;pcs
1SDA063050R1;1SDA063050R1;1;T7H 1600 PR231/P LS/I In=1600A 4p F F M;1582;BreakerDiscount;pcs
1SDA076736R1;1SDA076736R1;1;T7H 1600 PR231/P LS/I In1600A 3p FFM+ACC;502;BreakerDiscount;pcs
1SDA063027R1;1SDA063027R1;1;T7H 1600 PR232/P LSI In=1600A 3p F F;189;BreakerDiscount;pcs
1SDA063043R1;1SDA063043R1;1;T7H 1600 PR232/P LSI In=1600A 3p F F M;722;BreakerDiscount;pcs
1SDA063035R1;1SDA063035R1;1;T7H 1600 PR232/P LSI In=1600A 4p F F;1304;BreakerDiscount;pcs
1SDA063051R1;1SDA063051R1;1;T7H 1600 PR232/P LSI In=1600A 4p F F M;1438;BreakerDiscount;pcs
1SDA063028R1;1SDA063028R1;1;T7H 1600 PR331/P LSIG In=1600A 3p F F;298;BreakerDiscount;pcs
1SDA063044R1;1SDA063044R1;1;T7H 1600 PR331/P LSIG In=1600A 3p F F M;575;BreakerDiscount;pcs
1SDA063036R1;1SDA063036R1;1;T7H 1600 PR331/P LSIG In=1600A 4p F F;1697;BreakerDiscount;pcs
1SDA063052R1;1SDA063052R1;1;T7H 1600 PR331/P LSIG In=1600A 4p F F M;1430;BreakerDiscount;pcs
1SDA063029R1;1SDA063029R1;1;T7H 1600 PR332/P LI In=1600A 3p F F;2492;BreakerDiscount;pcs
1SDA063045R1;1SDA063045R1;1;T7H 1600 PR332/P LI In=1600A 3p F F M;2311;BreakerDiscount;pcs
1SDA063037R1;1SDA063037R1;1;T7H 1600 PR332/P LI In=1600A 4p F F;2774;BreakerDiscount;pcs
1SDA063053R1;1SDA063053R1;1;T7H 1600 PR332/P LI In=1600A 4p F F M;721;BreakerDiscount;pcs
1SDA063030R1;1SDA063030R1;1;T7H 1600 PR332/P LSI In=1600A 3p F F;2757;BreakerDiscount;pcs
1SDA063046R1;1SDA063046R1;1;T7H 1600 PR332/P LSI In=1600A 3p F F M;2422;BreakerDiscount;pcs
1SDA063038R1;1SDA063038R1;1;T7H 1600 PR332/P LSI In=1600A 4p F F;2213;BreakerDiscount;pcs
1SDA063054R1;1SDA063054R1;1;T7H 1600 PR332/P LSI In=1600A 4p F F M;1787;BreakerDiscount;pcs
1SDA063031R1;1SDA063031R1;1;T7H 1600 PR332/P LSIG In=1600A 3p F F;636;BreakerDiscount;pcs
1SDA063047R1;1SDA063047R1;1;T7H 1600 PR332/P LSIG In=1600A 3p F F M;2968;BreakerDiscount;pcs
1SDA063039R1;1SDA063039R1;1;T7H 1600 PR332/P LSIG In=1600A 4p F F;706;BreakerDiscount;pcs
1SDA063055R1;1SDA063055R1;1;T7H 1600 PR332/P LSIG In=1600A 4p F F M;1272;BreakerDiscount;pcs
1SDA063032R1;1SDA063032R1;1;T7H 1600 PR332/P LSIRc In=1600A 3p F F;1598;BreakerDiscount;pcs
1SDA063048R1;1SDA063048R1;1;T7H 1600 PR332/P LSIRc In=1600A 3p F F M;2985;BreakerDiscount;pcs
1SDA063040R1;1SDA063040R1;1;T7H 1600 PR332/P LSIRc In=1600A 4p F F;981;BreakerDiscount;pcs
1SDA063056R1;1SDA063056R1;1;T7H 1600 PR332/P LSIRc In=1600A 4p F F M;1861;BreakerDiscount;pcs
1SDA062641R1;1SDA062641R1;1;T7H 800 PR231/P I In=800A 3p F F;1405;BreakerDiscount;pcs
1SDA062657R1;1SDA062657R1;1;T7H 800 PR231/P I In=800A 3p F F M;1353;BreakerDiscount;pcs
1SDA062649R1;1SDA062649R1;1;T7H 800 PR231/P I In=800A 4p F F;1945;BreakerDiscount;pcs
1SDA062665R1;1SDA062665R1;1;T7H 800 PR231/P I In=800A 4p F F M;465;BreakerDiscount;pcs
1SDA062642R1;1SDA062642R1;1;T7H 800 PR231/P LS/I In=800A 3p F F;2755;BreakerDiscount;pcs
1SDA062658R1;1SDA062658R1;1;T7H 800 PR231/P LS/I In=800A 3p F F M;780;BreakerDiscount;pcs
1SDA062650R1;1SDA062650R1;1;T7H 800 PR231/P LS/I In=800A 4p F F;1418;BreakerDiscount;pcs
1SDA062666R1;1SDA062666R1;1;T7H 800 PR231/P LS/I In=800A 4p F F M;1873;BreakerDiscount;pcs
1SDA062643R1;1SDA062643R1;1;T7H 800 PR232/P LSI In=800A 3p F F;1281;BreakerDiscount;pcs
1SDA062659R1;1SDA062659R1;1;T7H 800 PR232/P LSI In=800A 3p F F M;1809;BreakerDiscount;pcs
1SDA062651R1;1SDA062651R1;1;T7H 800 PR232/P LSI In=800A 4p F F;326;BreakerDiscount;pcs
1SDA062667R1;1SDA062667R1;1;T7H 800 PR232/P LSI In=800A 4p F F M;2608;BreakerDiscount;pcs
1SDA062644R1;1SDA062644R1;1;T7H 800 PR331/P LSIG In=800A 3p F F;967;BreakerDiscount;pcs
1SDA062660R1;1SDA062660R1;1;T7H 800 PR331/P LSIG In=800A 3p F F M;1162;BreakerDiscount;pcs
1SDA062652R1;1SDA062652R1;1;T7H 800 PR331/P LSIG In=800A 4p F F;636;BreakerDiscount;pcs
1SDA062668R1;1SDA062668R1;1;T7H 800 PR331/P LSIG In=800A 4p F F M;589;BreakerDiscount;pcs
1SDA062645R1;1SDA062645R1;1;T7H 800 PR332/P LI In=800A 3p F F;1584;BreakerDiscount;pcs
1SDA062661R1;1SDA062661R1;1;T7H 800 PR332/P LI In=800A 3p F F M;208;BreakerDiscount;pcs
1SDA062653R1;1SDA062653R1;1;T7H 800 PR332/P LI In=800A 4p F F;1797;BreakerDiscount;pcs
1SDA062669R1;1SDA062669R1;1;T7H 800 PR332/P LI In=800A 4p F F M;370;BreakerDiscount;pcs
1SDA062646R1;1SDA062646R1;1;T7H 800 PR332/P LSI In=800A 3p F F;2560;BreakerDiscount;pcs
1SDA062662R1;1SDA062662R1;1;T7H 800 PR332/P LSI In=800A 3p F F M;2973;BreakerDiscount;pcs
1SDA062654R1;1SDA062654R1;1;T7H 800 PR332/P LSI In=800A 4p F F;1575;BreakerDiscount;pcs
1SDA062670R1;1SDA062670R1;1;T7H 800 PR332/P LSI In=800A 4p F F M;2446;BreakerDiscount;pcs
1SDA062647R1;1SDA062647R1;1;T7H 800 PR332/P LSIG In=800A 3p F F;1661;BreakerDiscount;pcs
1SDA062663R1;1SDA062663R1;1;T7H 800 PR332/P LSIG In=800A 3p F F M;2847;BreakerDiscount;pcs
1SDA062655R1;1SDA062655R1;1;T7H 800 PR332/P LSIG In=800A 4p F F;1513;BreakerDiscount;pcs
1SDA062671R1;1SDA062671R1;1;T7H 800 PR332/P LSIG In=800A 4p F F M;387;BreakerDiscount;pcs
1SDA062648R1;1SDA062648R1;1;T7H 800 PR332/P LSIRc In=800A 3p F F;497;BreakerDiscount;pcs
1SDA062664R1;1SDA062664R1;1;T7H 800 PR332/P LSIRc In=800A 3p F F M;2993;BreakerDiscount;pcs
1SDA062656R1;1SDA062656R1;1;T7H 800 PR332/P LSIRc In=800A 4p F F;472;BreakerDiscount;pcs
1SDA062672R1;1SDA062672R1;1;T7H 800 PR332/P LSIRc In=800A 4p F F M;2432;BreakerDiscount;pcs
1SDA064796R1;1SDA064796R1;1;T7H-D 1200 MCS-UL Im=12000 3p F F;1230;BreakerDiscount;pcs
1SDA064798R1;1SDA064798R1;1;T7H-D 1200 MCS-UL Im=12000 3p F F M;973;BreakerDiscount;pcs
1SDA064797R1;1SDA064797R1;1;T7H-D 1200 MCS-UL Im=12000 4p F F;2716;BreakerDiscount;pcs
1SDA064799R1;1SDA064799R1;1;T7H-D 1200 MCS-UL Im=12000 4p F F M;2668;BreakerDiscount;pcs
1SDA066998R1;1SDA066998R1;1;T7H-D 1250 3p F F M SP.VER.25KA;1608;BreakerDiscount;pcs
1SDA066999R1;1SDA066999R1;1;T7H-D 1600 3p F F M SP.VER.25KA;1173;BreakerDiscount;pcs
1SDA063607R1;1SDA063607R1;1;T7H/ML 800 PR332/P LSI In=800A 3p F F M;1084;BreakerDiscount;pcs
1SDA065316R1;1SDA065316R1;1;T7L 1000 MCP-UL PR231/P I In1000 3p FF;1292;BreakerDiscount;pcs
1SDA065317R1;1SDA065317R1;1;T7L 1000 MCP-UL PR231/P I In1000 3p FF M;2693;BreakerDiscount;pcs
1SDA062801R1;1SDA062801R1;1;T7L 1000 PR231/P I In=1000A 3p F F;872;BreakerDiscount;pcs
1SDA062817R1;1SDA062817R1;1;T7L 1000 PR231/P I In=1000A 3p F F M;1624;BreakerDiscount;pcs
1SDA062809R1;1SDA062809R1;1;T7L 1000 PR231/P I In=1000A 4p F F;1829;BreakerDiscount;pcs
1SDA062825R1;1SDA062825R1;1;T7L 1000 PR231/P I In=1000A 4p F F M;358;BreakerDiscount;pcs
1SDA062802R1;1SDA062802R1;1;T7L 1000 PR231/P LS/I In=1000A 3p F F;1573;BreakerDiscount;pcs
1SDA062818R1;1SDA062818R1;1;T7L 1000 PR231/P LS/I In=1000A 3p F F M;1474;BreakerDiscount;pcs
1SDA062810R1;1SDA062810R1;1;T7L 1000 PR231/P LS/I In=1000A 4p F F;2041;BreakerDiscount;pcs
1SDA062826R1;1SDA062826R1;1;T7L 1000 PR231/P LS/I In=1000A 4p F F M;1975;BreakerDiscount;pcs
1SDA062803R1;1SDA062803R1;1;T7L 1000 PR232/P LSI In=1000A 3p F F;1298;BreakerDiscount;pcs
1SDA062819R1;1SDA062819R1;1;T7L 1000 PR232/P LSI In=1000A 3p F F M;2577;BreakerDiscount;pcs
1SDA062811R1;1SDA062811R1;1;T7L 1000 PR232/P LSI In=1000A 4p F F;2966;BreakerDiscount;pcs
1SDA062827R1;1SDA062827R1;1;T7L 1000 PR232/P LSI In=1000A 4p F F M;2098;BreakerDiscount;pcs
1SDA062804R1;1SDA062804R1;1;T7L 1000 PR331/P LSIG In=1000A 3p F F;774;BreakerDiscount;pcs
1SDA062820R1;1SDA062820R1;1;T7L 1000 PR331/P LSIG In=1000A 3p F F M;2903;BreakerDiscount;pcs
1SDA062812R1;1SDA062812R1;1;T7L 1000 PR331/P LSIG In=1000A 4p F F;1163;BreakerDiscount;pcs
1SDA062828R1;1SDA062828R1;1;T7L 1000 PR331/P LSIG In=1000A 4p F F M;1307;BreakerDiscount;pcs
1SDA062805R1;1SDA062805R1;1;T7L 1000 PR332/P LI In=1000A 3p F F;447;BreakerDiscount;pcs
1SDA062821R1;1SDA062821R1;1;T7L 1000 PR332/P LI In=1000A 3p F F M;1735;BreakerDiscount;pcs
1SDA062813R1;1SDA062813R1;1;T7L 1000 PR332/P LI In=1000A 4p F F;377;BreakerDiscount;pcs
1SDA062829R1;1SDA062829R1;1;T7L 1000 PR332/P LI In=1000A 4p F F M;1701;BreakerDiscount;pcs
1SDA062806R1;1SDA062806R1;1;T7L 1000 PR332/P LSI In=1000A 3p F F;93;BreakerDiscount;pcs
1SDA062822R1;1SDA062822R1;1;T7L 1000 PR332/P LSI In=1000A 3p F F M;1344;BreakerDiscount;pcs
1SDA062814R1;1SDA062814R1;1;T7L 1000 PR332/P LSI In=1000A 4p F F;2613;BreakerDiscount;pcs
1SDA062830R1;1SDA062830R1;1;T7L 1000 PR332/P LSI In=1000A 4p F F M;1320;BreakerDiscount;pcs
1SDA062807R1;1SDA062807R1;1;T7L 1000 PR332/P LSIG In=1000A 3p F F;832;BreakerDiscount;pcs
1SDA062823R1;1SDA062823R1;1;T7L 1000 PR332/P LSIG In=1000A 3p F F M;640;BreakerDiscount;pcs
1SDA062815R1;1SDA062815R1;1;T7L 1000 PR332/P LSIG In=1000A 4p F F;2057;BreakerDiscount;pcs
1SDA062831R1;1SDA062831R1;1;T7L 1000 PR332/P LSIG In=1000A 4p F F M;2423;BreakerDiscount;pcs
1SDA062808R1;1SDA062808R1;1;T7L 1000 PR332/P LSIRc In=1000A 3p F F;1177;BreakerDiscount;pcs
1SDA062824R1;1SDA062824R1;1;T7L 1000 PR332/P LSIRc In=1000A 3p F F M;893;BreakerDiscount;pcs
1SDA062816R1;1SDA062816R1;1;T7L 1000 PR332/P LSIRc In=1000A 4p F F;2430;BreakerDiscount;pcs
1SDA062832R1;1SDA062832R1;1;T7L 1000 PR332/P LSIRc In=1000A 4p F F M;1326;BreakerDiscount;pcs
1SDA065268R1;1SDA065268R1;1;T7L 1000 UL PR231/P LS/I In1000A 3p FF;2390;BreakerDiscount;pcs
1SDA065280R1;1SDA065280R1;1;T7L 1000 UL PR231/P LS/I In1000A 3p FF M;2739;BreakerDiscount;pcs
1SDA065274R1;1SDA065274R1;1;T7L 1000 UL PR231/P LS/I In1000A 4p FF;1795;BreakerDiscount;pcs
1SDA065286R1;1SDA065286R1;1;T7L 1000 UL PR231/P LS/I In1000A 4p FF M;1727;BreakerDiscount;pcs
1SDA065269R1;1SDA065269R1;1;T7L 1000 UL PR232/P LSI In1000A 3p FF;2318;BreakerDiscount;pcs
1SDA065281R1;1SDA065281R1;1;T7L 1000 UL PR232/P LSI In1000A 3p FF M;2363;BreakerDiscount;pcs
1SDA065275R1;1SDA065275R1;1;T7L 1000 UL PR232/P LSI In1000A 4p FF;65;BreakerDiscount;pcs
1SDA065287R1;1SDA065287R1;1;T7L 1000 UL PR232/P LSI In1000A 4p FF M;2068;BreakerDiscount;pcs
1SDA065270R1;1SDA065270R1;1;T7L 1000 UL PR331/P LSIG In1000A 3p FF;2811;BreakerDiscount;pcs
1SDA065282R1;1SDA065282R1;1;T7L 1000 UL PR331/P LSIG In1000A 3p FF M;2315;BreakerDiscount;pcs
1SDA065276R1;1SDA065276R1;1;T7L 1000 UL PR331/P LSIG In1000A 4p FF;2761;BreakerDiscount;pcs
1SDA065288R1;1SDA065288R1;1;T7L 1000 UL PR331/P LSIG In1000A 4p FF M;1492;BreakerDiscount;pcs
1SDA065271R1;1SDA065271R1;1;T7L 1000 UL PR332/P LI In1000A 3p FF;1730;BreakerDiscount;pcs
1SDA065283R1;1SDA065283R1;1;T7L 1000 UL PR332/P LI In1000A 3p FF M;1635;BreakerDiscount;pcs
1SDA065277R1;1SDA065277R1;1;T7L 1000 UL PR332/P LI In1000A 4p FF;862;BreakerDiscount;pcs
1SDA065289R1;1SDA065289R1;1;T7L 1000 UL PR332/P LI In1000A 4p FF M;304;BreakerDiscount;pcs
1SDA065272R1;1SDA065272R1;1;T7L 1000 UL PR332/P LSI In1000A 3p FF;2614;BreakerDiscount;pcs
1SDA065284R1;1SDA065284R1;1;T7L 1000 UL PR332/P LSI In1000A 3p FF M;540;BreakerDiscount;pcs
1SDA065278R1;1SDA065278R1;1;T7L 1000 UL PR332/P LSI In1000A 4p FF;2289;BreakerDiscount;pcs
1SDA065290R1;1SDA065290R1;1;T7L 1000 UL PR332/P LSI In1000A 4p FF M;2716;BreakerDiscount;pcs
1SDA065273R1;1SDA065273R1;1;T7L 1000 UL PR332/P LSIG In1000A 3p FF;1166;BreakerDiscount;pcs
1SDA065285R1;1SDA065285R1;1;T7L 1000 UL PR332/P LSIG In1000A 3p FF M;977;BreakerDiscount;pcs
1SDA065279R1;1SDA065279R1;1;T7L 1000 UL PR332/P LSIG In1000A 4p FF;1071;BreakerDiscount;pcs
1SDA065291R1;1SDA065291R1;1;T7L 1000 UL PR332/P LSIG In1000A 4p FF M;2732;BreakerDiscount;pcs
1SDA065318R1;1SDA065318R1;1;T7L 1200 MCP-UL PR231/P I In1200 3p FF;1614;BreakerDiscount;pcs
1SDA065319R1;1SDA065319R1;1;T7L 1200 MCP-UL PR231/P I In1200 3p FF M;2357;BreakerDiscount;pcs
1SDA065292R1;1SDA065292R1;1;T7L 1200 UL PR231/P LS/I In1200A 3p FF;2896;BreakerDiscount;pcs
1SDA065304R1;1SDA065304R1;1;T7L 1200 UL PR231/P LS/I In1200A 3p FF M;2397;BreakerDiscount;pcs
1SDA065298R1;1SDA065298R1;1;T7L 1200 UL PR231/P LS/I In1200A 4p FF;225;BreakerDiscount;pcs
1SDA065310R1;1SDA065310R1;1;T7L 1200 UL PR231/P LS/I In1200A 4p FF M;2681;BreakerDiscount;pcs
1SDA065293R1;1SDA065293R1;1;T7L 1200 UL PR232/P LSI In1200A 3p FF;1894;BreakerDiscount;pcs
1SDA065305R1;1SDA065305R1;1;T7L 1200 UL PR232/P LSI In1200A 3p FF M;325;BreakerDiscount;pcs
1SDA065299R1;1SDA065299R1;1;T7L 1200 UL PR232/P LSI In1200A 4p FF;382;BreakerDiscount;pcs
1SDA065311R1;1SDA065311R1;1;T7L 1200 UL PR232/P LSI In1200A 4p FF M;1078;BreakerDiscount;pcs
1SDA065294R1;1SDA065294R1;1;T7L 1200 UL PR331/P LSIG In1200A 3p FF;942;BreakerDiscount;pcs
1SDA065306R1;1SDA065306R1;1;T7L 1200 UL PR331/P LSIG In1200A 3p FF M;112;BreakerDiscount;pcs
1SDA065300R1;1SDA065300R1;1;T7L 1200 UL PR331/P LSIG In1200A 4p FF;2290;BreakerDiscount;pcs
1SDA065312R1;1SDA065312R1;1;T7L 1200 UL PR331/P LSIG In1200A 4p FF M;1074;BreakerDiscount;pcs
1SDA065295R1;1SDA065295R1;1;T7L 1200 UL PR332/P LI In1200A 3p FF;1260;BreakerDiscount;pcs
1SDA065307R1;1SDA065307R1;1;T7L 1200 UL PR332/P LI In1200A 3p FF M;2586;BreakerDiscount;pcs
1SDA065301R1;1SDA065301R1;1;T7L 1200 UL PR332/P LI In1200A 4p FF;2567;BreakerDiscount;pcs
1SDA065313R1;1SDA065313R1;1;T7L 1200 UL PR332/P LI In1200A 4p FF M;2126;BreakerDiscount;pcs
1SDA065296R1;1SDA065296R1;1;T7L 1200 UL PR332/P LSI In1200A 3p FF;689;BreakerDiscount;pcs
1SDA065308R1;1SDA065308R1;1;T7L 1200 UL PR332/P LSI In1200A 3p FF M;1085;BreakerDiscount;pcs
1SDA065302R1;1SDA065302R1;1;T7L 1200 UL PR332/P LSI In1200A 4p FF;102;BreakerDiscount;pcs
1SDA065314R1;1SDA065314R1;1;T7L 1200 UL PR332/P LSI In1200A 4p FF M;1488;BreakerDiscount;pcs
1SDA065297R1;1SDA065297R1;1;T7L 1200 UL PR332/P LSIG In1200A 3p FF;1806;BreakerDiscount;pcs
1SDA065309R1;1SDA065309R1;1;T7L 1200 UL PR332/P LSIG In1200A 3p FF M;739;BreakerDiscount;pcs
1SDA065303R1;1SDA065303R1;1;T7L 1200 UL PR332/P LSIG In1200A 4p FF;1794;BreakerDiscount;pcs
1SDA065315R1;1SDA065315R1;1;T7L 1200 UL PR332/P LSIG In1200A 4p FF M;2631;BreakerDiscount;pcs
1SDA062929R1;1SDA062929R1;1;T7L 1250 PR231/P I In=1250A 3p F F;1665;BreakerDiscount;pcs
1SDA062945R1;1SDA062945R1;1;T7L 1250 PR231/P I In=1250A 3p F F M;2382;BreakerDiscount;pcs
1SDA062937R1;1SDA062937R1;1;T7L 1250 PR231/P I In=1250A 4p F F;2837;BreakerDiscount;pcs
1SDA062953R1;1SDA062953R1;1;T7L 1250 PR231/P I In=1250A 4p F F M;1198;BreakerDiscount;pcs
1SDA062930R1;1SDA062930R1;1;T7L 1250 PR231/P LS/I In=1250A 3p F F;904;BreakerDiscount;pcs
1SDA062946R1;1SDA062946R1;1;T7L 1250 PR231/P LS/I In=1250A 3p F F M;2904;BreakerDiscount;pcs
1SDA062938R1;1SDA062938R1;1;T7L 1250 PR231/P LS/I In=1250A 4p F F;722;BreakerDiscount;pcs
1SDA062954R1;1SDA062954R1;1;T7L 1250 PR231/P LS/I In=1250A 4p F F M;2700;BreakerDiscount;pcs
1SDA062931R1;1SDA062931R1;1;T7L 1250 PR232/P LSI In=1250A 3p F F;398;BreakerDiscount;pcs
1SDA062947R1;1SDA062947R1;1;T7L 1250 PR232/P LSI In=1250A 3p F F M;2976;BreakerDiscount;pcs
1SDA062939R1;1SDA062939R1;1;T7L 1250 PR232/P LSI In=1250A 4p F F;2842;BreakerDiscount;pcs
1SDA062955R1;1SDA062955R1;1;T7L 1250 PR232/P LSI In=1250A 4p F F M;1805;BreakerDiscount;pcs
1SDA062932R1;1SDA062932R1;1;T7L 1250 PR331/P LSIG In=1250A 3p F F;1558;BreakerDiscount;pcs
1SDA062948R1;1SDA062948R1;1;T7L 1250 PR331/P LSIG In=1250A 3p F F M;347;BreakerDiscount;pcs
1SDA062940R1;1SDA062940R1;1;T7L 1250 PR331/P LSIG In=1250A 4p F F;1961;BreakerDiscount;pcs
1SDA062956R1;1SDA062956R1;1;T7L 1250 PR331/P LSIG In=1250A 4p F F M;2736;BreakerDiscount;pcs
1SDA062933R1;1SDA062933R1;1;T7L 1250 PR332/P LI In=1250A 3p F F;1910;BreakerDiscount;pcs
1SDA062949R1;1SDA062949R1;1;T7L 1250 PR332/P LI In=1250A 3p F F M;2841;BreakerDiscount;pcs
1SDA062941R1;1SDA062941R1;1;T7L 1250 PR332/P LI In=1250A 4p F F;1622;BreakerDiscount;pcs
1SDA062957R1;1SDA062957R1;1;T7L 1250 PR332/P LI In=1250A 4p F F M;1163;BreakerDiscount;pcs
1SDA062934R1;1SDA062934R1;1;T7L 1250 PR332/P LSI In=1250A 3p F F;824;BreakerDiscount;pcs
1SDA062950R1;1SDA062950R1;1;T7L 1250 PR332/P LSI In=1250A 3p F F M;1091;BreakerDiscount;pcs
1SDA062942R1;1SDA062942R1;1;T7L 1250 PR332/P LSI In=1250A 4p F F;590;BreakerDiscount;pcs
1SDA062958R1;1SDA062958R1;1;T7L 1250 PR332/P LSI In=1250A 4p F F M;2433;BreakerDiscount;pcs
1SDA062935R1;1SDA062935R1;1;T7L 1250 PR332/P LSIG In=1250A 3p F F;674;BreakerDiscount;pcs
1SDA062951R1;1SDA062951R1;1;T7L 1250 PR332/P LSIG In=1250A 3p F F M;2537;BreakerDiscount;pcs
1SDA062943R1;1SDA062943R1;1;T7L 1250 PR332/P LSIG In=1250A 4p F F;233;BreakerDiscount;pcs
1SDA062959R1;1SDA062959R1;1;T7L 1250 PR332/P LSIG In=1250A 4p F F M;647;BreakerDiscount;pcs
1SDA062936R1;1SDA062936R1;1;T7L 1250 PR332/P LSIRc In=1250A 3p F F;206;BreakerDiscount;pcs
1SDA062952R1;1SDA062952R1;1;T7L 1250 PR332/P LSIRc In=1250A 3p F F M;1900;BreakerDiscount;pcs
1SDA062944R1;1SDA062944R1;1;T7L 1250 PR332/P LSIRc In=1250A 4p F F;578;BreakerDiscount;pcs
1SDA062960R1;1SDA062960R1;1;T7L 1250 PR332/P LSIRc In=1250A 4p F F M;1984;BreakerDiscount;pcs
1SDA063057R1;1SDA063057R1;1;T7L 1600 PR231/P I In=1600A 3p F F;2573;BreakerDiscount;pcs
1SDA063073R1;1SDA063073R1;1;T7L 1600 PR231/P I In=1600A 3p F F M;2908;BreakerDiscount;pcs
1SDA063065R1;1SDA063065R1;1;T7L 1600 PR231/P I In=1600A 4p F F;819;BreakerDiscount;pcs
1SDA063081R1;1SDA063081R1;1;T7L 1600 PR231/P I In=1600A 4p F F M;1792;BreakerDiscount;pcs
1SDA063058R1;1SDA063058R1;1;T7L 1600 PR231/P LS/I In=1600A 3p F F;1750;BreakerDiscount;pcs
1SDA063074R1;1SDA063074R1;1;T7L 1600 PR231/P LS/I In=1600A 3p F F M;1267;BreakerDiscount;pcs
1SDA063066R1;1SDA063066R1;1;T7L 1600 PR231/P LS/I In=1600A 4p F F;2672;BreakerDiscount;pcs
1SDA063082R1;1SDA063082R1;1;T7L 1600 PR231/P LS/I In=1600A 4p F F M;2285;BreakerDiscount;pcs
1SDA063059R1;1SDA063059R1;1;T7L 1600 PR232/P LSI In=1600A 3p F F;1015;BreakerDiscount;pcs
1SDA063075R1;1SDA063075R1;1;T7L 1600 PR232/P LSI In=1600A 3p F F M;1003;BreakerDiscount;pcs
1SDA063067R1;1SDA063067R1;1;T7L 1600 PR232/P LSI In=1600A 4p F F;1963;BreakerDiscount;pcs
1SDA063083R1;1SDA063083R1;1;T7L 1600 PR232/P LSI In=1600A 4p F F M;918;BreakerDiscount;pcs
1SDA063060R1;1SDA063060R1;1;T7L 1600 PR331/P LSIG In=1600A 3p F F;1573;BreakerDiscount;pcs
1SDA063076R1;1SDA063076R1;1;T7L 1600 PR331/P LSIG In=1600A 3p F F M;146;BreakerDiscount;pcs
1SDA063068R1;1SDA063068R1;1;T7L 1600 PR331/P LSIG In=1600A 4p F F;2630;BreakerDiscount;pcs
1SDA063084R1;1SDA063084R1;1;T7L 1600 PR331/P LSIG In=1600A 4p F F M;2465;BreakerDiscount;pcs
1SDA063061R1;1SDA063061R1;1;T7L 1600 PR332/P LI In=1600A 3p F F;2382;BreakerDiscount;pcs
1SDA063077R1;1SDA063077R1;1;T7L 1600 PR332/P LI In=1600A 3p F F M;860;BreakerDiscount;pcs
1SDA063069R1;1SDA063069R1;1;T7L 1600 PR332/P LI In=1600A 4p F F;1441;BreakerDiscount;pcs
1SDA063085R1;1SDA063085R1;1;T7L 1600 PR332/P LI In=1600A 4p F F M;2319;BreakerDiscount;pcs
1SDA063062R1;1SDA063062R1;1;T7L 1600 PR332/P LSI In=1600A 3p F F;1648;BreakerDiscount;pcs
1SDA063078R1;1SDA063078R1;1;T7L 1600 PR332/P LSI In=1600A 3p F F M;1439;BreakerDiscount;pcs
1SDA063070R1;1SDA063070R1;1;T7L 1600 PR332/P LSI In=1600A 4p F F;382;BreakerDiscount;pcs
1SDA063086R1;1SDA063086R1;1;T7L 1600 PR332/P LSI In=1600A 4p F F M;1770;BreakerDiscount;pcs
1SDA063063R1;1SDA063063R1;1;T7L 1600 PR332/P LSIG In=1600A 3p F F;2316;BreakerDiscount;pcs
1SDA063079R1;1SDA063079R1;1;T7L 1600 PR332/P LSIG In=1600A 3p F F M;1443;BreakerDiscount;pcs
1SDA063071R1;1SDA063071R1;1;T7L 1600 PR332/P LSIG In=1600A 4p F F;864;BreakerDiscount;pcs
1SDA063087R1;1SDA063087R1;1;T7L 1600 PR332/P LSIG In=1600A 4p F F M;1662;BreakerDiscount;pcs
1SDA063064R1;1SDA063064R1;1;T7L 1600 PR332/P LSIRc In=1600A 3p F F;2072;BreakerDiscount;pcs
1SDA063080R1;1SDA063080R1;1;T7L 1600 PR332/P LSIRc In=1600A 3p F F M;2472;BreakerDiscount;pcs
1SDA063072R1;1SDA063072R1;1;T7L 1600 PR332/P LSIRc In=1600A 4p F F;1470;BreakerDiscount;pcs
